check
28
2172,3799,1242256828211
2194,3716,1242256828218
2202,3694,1242256828226
2202,3694,1242256828234
2202,3708,1242256828241
2202,3758,1242256828249
2202,3827,1242256828256
2208,3921,1242256828264
2214,4029,1242256828271
2227,4140,1242256828279
2241,4248,1242256828286
2275,4342,1242256828294
2313,4412,1242256828301
2375,4439,1242256828309
2450,4412,1242256828316
2550,4337,1242256828324
2663,4218,1242256828331
2800,4062,1242256828339
2952,3874,1242256828346
3113,3663,1242256828354
3280,3431,1242256828361
3455,3209,1242256828369
3624,3001,1242256828376
3785,2807,1242256828384
3949,2635,1242256828391
4094,2486,1242256828399
4230,2367,1242256828406
4360,2264,1242256828414
