triangle
74
13598,10120,1242256815897
13567,10189,1242256815905
13556,10214,1242256815912
13553,10228,1242256815920
13553,10228,1242256815927
13578,10198,1242256815935
13612,10148,1242256815942
13664,10067,1242256815950
13731,9959,1242256815957
13811,9815,1242256815965
13906,9638,1242256815972
14014,9422,1242256815980
14134,9186,1242256815987
14259,8929,1242256815995
14389,8660,1242256816002
14525,8374,1242256816010
14656,8083,1242256816017
14786,7798,1242256816025
14914,7518,1242256816032
15042,7252,1242256816040
15156,7008,1242256816047
15261,6784,1242256816055
15364,6587,1242256816063
15458,6426,1242256816070
15547,6296,1242256816078
15633,6207,1242256816085
15717,6152,1242256816093
15794,6144,1242256816100
15872,6166,1242256816108
15953,6229,1242256816115
16033,6335,1242256816123
16117,6473,1242256816130
16200,6642,1242256816138
16289,6842,1242256816145
16383,7058,1242256816153
16478,7294,1242256816160
16580,7532,1242256816168
16686,7776,1242256816175
16792,8017,1242256816183
16900,8255,1242256816190
17011,8491,1242256816198
17122,8704,1242256816205
17228,8915,1242256816213
17330,9103,1242256816220
17428,9280,1242256816228
17516,9441,1242256816235
17597,9583,1242256816243
17661,9696,1242256816250
17714,9793,1242256816258
17750,9868,1242256816266
17761,9926,1242256816273
17750,9971,1242256816281
17708,10004,1242256816288
17636,10034,1242256816296
17539,10065,1242256816303
17414,10101,1242256816311
17258,10140,1242256816318
17075,10187,1242256816326
16869,10237,1242256816333
16642,10292,1242256816341
16405,10345,1242256816348
16156,10394,1242256816356
15897,10439,1242256816363
15633,10469,1242256816371
15367,10494,1242256816378
15108,10503,1242256816386
14856,10503,1242256816393
14611,10500,1242256816401
14381,10497,1242256816408
14167,10483,1242256816416
13989,10478,1242256816423
13825,10475,1242256816431
13695,10475,1242256816438
13595,10486,1242256816446
