c
21
3413,2899,1210365961608
3477,2838,1210365961615
3483,2824,1210365961623
3463,2832,1210365961630
3413,2851,1210365961638
3338,2901,1210365961645
3233,2971,1210365961653
3113,3073,1210365961660
2969,3192,1210365961668
2825,3331,1210365961675
2688,3469,1210365961683
2577,3611,1210365961690
2502,3741,1210365961698
2475,3849,1210365961705
2500,3932,1210365961713
2583,3974,1210365961720
2713,3988,1210365961728
2883,3971,1210365961735
3083,3938,1210365961743
3294,3885,1210365961750
3494,3824,1210365961758
