@RELATION data
@ATTRIBUTE 'Arc Length' NUMERIC
@ATTRIBUTE 'Average Pen Speed' NUMERIC
@ATTRIBUTE 'Maximum Pen Speed' NUMERIC
@ATTRIBUTE 'Sum of Thetas' NUMERIC
@ATTRIBUTE 'Sum of Abs Value of Thetas' NUMERIC
@ATTRIBUTE 'Sum of Squared Thetas' NUMERIC
@ATTRIBUTE 'Sum of Sqrt of Thetas' NUMERIC
@ATTRIBUTE 'Path Density' NUMERIC
@ATTRIBUTE 'Bounding Box Width' NUMERIC
@ATTRIBUTE 'Bounding Box Height' NUMERIC
@ATTRIBUTE 'Bounding Box Area' NUMERIC
@ATTRIBUTE 'Self Enclosing' NUMERIC
@ATTRIBUTE 'Number of Self Intersections' NUMERIC
@ATTRIBUTE 'Number of LL Intersections' NUMERIC
@ATTRIBUTE 'Number of LX Intersections' NUMERIC
@ATTRIBUTE 'Number of XL Intersections' NUMERIC
@ATTRIBUTE 'Number of XX Intersections' NUMERIC
@ATTRIBUTE 'Part of a Closed Path' NUMERIC
@ATTRIBUTE 'End Point to Arc Length Ratio' NUMERIC
@ATTRIBUTE 'Distance To Left or Right Edge' NUMERIC
@ATTRIBUTE 'Distance To Top or Bottom Edge' NUMERIC
@ATTRIBUTE 'Inside a Closed Path' NUMERIC
@ATTRIBUTE 'Minimum Pen Speed' NUMERIC
@ATTRIBUTE 'Difference Between Maximum and Minimum Pen Speed' NUMERIC
@ATTRIBUTE 'Time to Draw Stroke' NUMERIC
@ATTRIBUTE 'Time to Previous Stroke' NUMERIC
@ATTRIBUTE 'Time to Next Stroke' NUMERIC
@ATTRIBUTE 'class' {Gate,Wire,Text}

@DATA
0.753899669850565,0.421269662102664,1.57664593837396,-1.03783302161468,1.81318977293844,1.30178533612583,3.89429663312193,0.116339809905145,0.314597146491885,0.720938479868488,0.174264480508252,0,0.19999800002,0,0,0,0,0,0.322763490673099,0.00630581129756202,0,0,0,1.57664593837396,2.65399973460003,0,1.77799982220002,Text
0.455914135556728,0.817570283953634,1.20719338962615,0.465103075623064,0.784718457324498,0.132248069679926,2.18642242401191,0.0584191120635601,0.336352188647528,0.491101357741442,0.126917434057669,0,0,0,0,0,0,0,0.366981545079928,0,0.354141506076595,0,0.532348923956208,1.20719338962615,0.826999917300008,0.464999953500005,0.474999952500005,Text
0.239096914533151,1.07125664217422,2.27182677806136,-0.338498953412008,0.712562455516617,0.708073738742642,1.1860200184502,0.0961917839419242,0.492814231380519,0.0559861950337183,0.0211992298623466,0,0,0.19999800002,0,0,0,0,0.939682846330635,0.0684000490233833,0.0723494077986541,0,0.439078060021172,2.27182677806136,0.330999966900003,1.77799982220002,0.464999953500005,Wire
0.286751337242156,1.15559374645139,1.85592756421166,0.0509218868563422,0.539483746742123,0.167590986889492,1.26226969115066,0.111545999798673,0.600746350622151,0.0569665595254813,0.0262946275024316,0,0,0.0999990000099999,0,0,0,0,0.96826050472771,0.0671740354174404,0.389874034918398,0,0.842258118492287,1.85592756421166,0.367999963200004,0.474999952500005,0.627999937200006,Wire
1.06806514915275,1.06952326373608,2.18257412580646,-0.00638146652385514,1.09275282423472,1.02637302477438,2.9027830186077,0.0928751920227004,0.271925561000639,2.0970073850557,0.438132917492056,0,0,0.49999500005,0,0,0,0,0.890346972304054,0.112803003815543,0.0541296413802167,0,0,2.18257412580646,1.48099985190001,0.627999937200006,0.302999969700003,Gate
0.983837582806004,0.81193802577334,1.27361252235593,0.520044090974607,2.08376063356448,1.25187927305741,4.86963521273427,0.0249096211906239,1.70853188795917,1.05587093341835,1.38608484083853,0,0,0.49999500005,0.0999990000099999,0,0,0,0.927131294254416,0.147922607208233,0.0525372131488939,0,0.205586086729981,1.27361252235593,1.79699982030002,0.302999969700003,0.488999951100005,Gate
0.918326403922288,1.01181138380392,2.99555846594897,0.19331682521683,0.884949139313245,0.16302514867801,2.65151199761695,0.0235583940800069,1.60227282974344,1.03720886840711,1.27690497817368,0,0,0.49999500005,0,0,0,0,0.959906461940711,0.158169284445176,0.246236102707634,0,0,2.99555846594897,1.34599986540001,0.488999951100005,0.345999965400004,Gate
1.07685172100109,0.89267447268433,1.78643121837156,0.39531094018646,1.23986205630922,0.550551779446066,3.52811633783592,0.0818776163319796,0.304558780336467,2.15888608327273,0.505192322357397,0,0,0.39999600004,0,0.0999990000099999,0,0,0.93449312406607,0.145732993058654,0.0424545825525172,0,0,1.78643121837156,1.78899982110002,0.345999965400004,1.08799989120001,Gate
0.722965487575104,0.63668266923336,1.1949820174239,1.1818438317101,1.68965596944782,1.19302335339148,3.59410246265778,0.1195331550396,0.449304803171595,0.451814242059527,0.155975673048847,0,0.0999990000099999,0,0,0,0,0,0.268241236618918,0.0105097770646577,0.779748011776191,0,0,1.1949820174239,1.68399983160002,1.08799989120001,1.33199986680001,Text
2.074178444725,0.903127408886716,2.32551968206685,0.17875718506737,2.0980565486335,0.706363018046164,6.48591428390946,0.0540803966320753,1.93025774495437,1.91333621035769,2.83767389408723,0,0,0.29999700003,0,0.19999800002,0,0.999900009999,0.439844495704824,0.363894601022644,0.150536548223278,0,0,2.32551968206685,3.40599965940003,7.36899926310007,1.90099980990002,Gate
0.977541317122776,1.1343623886792,2.23165525453132,0.177796042109215,1.62470990629561,1.10918783026037,3.92011721453772,0.0324880331018773,1.83654861274,0.743530223594738,1.04919677162122,0,0.0999990000099999,0.29999700003,0.0999990000099999,0,0,0.999900009999,0.921576868216746,0.36625906564504,0.155312671705133,0,0.422687019614858,2.23165525453132,1.27799987220001,1.90099980990002,1.76799982320002,Gate
0.359998874958129,0.415152564228364,1.33917427338267,-0.223443113577312,1.11111374973311,0.923170034750772,2.18854622326178,0.13306359109533,0.754697489611561,0.0599134558816819,0.0347418680681384,0,0,0.29999700003,0,0,0,0,0.955951054373392,0.0836390300389958,0.714120251264011,0,0,1.33917427338267,1.28599987140001,1.33199986680001,9.8239990176001,Wire
0.916381385660168,0.636540336308379,1.80875616796387,-0.109955690375001,1.3137784094712,0.325355776701627,3.86383818877847,0.0274965305321943,1.76040990180943,0.805406342753583,1.08939339679252,0,0,0.29999700003,0,0,0.0999990000099999,0,0.97254917481968,0.156242495417149,0.710051480140861,0,0,1.80875616796387,2.13499978650002,9.8239990176001,7.36899926310007,Wire
0.554983386364432,0.564120965357741,1.6756201352632,-0.295633191089529,1.15739339007542,0.805395224666343,2.60591756835901,0.0316176716851311,0.450979832504588,1.0028297004472,0.347488310241762,0,0,0.0999990000099999,0.0999990000099999,0,0,0,0.90110940511479,0.33078928057093,0.396596059598809,0,0,1.6756201352632,1.45899985410001,2.35699976430002,2.58399974160003,Wire
1.22259570482851,1.43557889483642,5.49171485534625,0.30163634101404,1.40000874028042,0.63281797389939,3.31170893418977,0.0867281030206837,0.67772487257749,1.18061062863781,0.61477472426871,0,0,0,0,0,0,0,0.372800938771047,0.75537677450485,0.12824801068169,0,0,5.49171485534625,1.26299987370001,1.95299980470002,55.2319944768006,Text
0.450645626431135,1.4560289992998,2.46284675246961,-0.0510955270864327,0.37872555981306,0.071873650659731,1.09309913996923,0.154797816112155,0.968893915887829,0.0628613193847011,0.0467967412290415,0,0,0.0999990000099999,0.0999990000099999,0,0,0,0.989366673180434,0.647390743259374,0.289928798645459,0,0.968389976869597,2.46284675246961,0.458999954100005,2.58399974160003,1.95299980470002,Wire
1.07249440355725,0.717102179736223,1.77725719638445,-0.320854475757262,1.37637059430491,0.841865258249358,3.46922702302203,0.0421303789536865,0.776453843971931,1.63242519307961,0.973878601283667,0,0.0999990000099999,0.0999990000099999,0,0,0,0,0.754499237485913,0.662892412043457,0.309564082629786,0,0,1.77725719638445,2.21799977820002,55.2319944768006,7.47299925270007,Wire
0.309221244671135,1.3854436929984,2.55564893783392,0.0962173062673334,0.413349327160606,0.137650866349309,1.03890798515412,0.0768889144223485,0.64593146426643,0.0893804851500506,0.0443593361535663,0,0,0,0,0,0,0,0.9626326698244,0.889111289124433,0.74100800162202,0,0.831584960980421,2.55564893783392,0.330999966900003,7.47299925270007,1.30199986980001,Wire
1.0308722674254,2.25820693843555,4.4933188227574,0.861913643241246,1.18239271356801,0.514872779011071,2.65203682775828,0.0807125586951793,0.766415477816513,0.79755117629311,0.469654747837393,0,0,0,0,0,0,0,0.314036189705654,0.999900009999,0.81141182755545,0,0,4.4933188227574,0.676999932300007,1.30199986980001,13.3559986644001,Text
0.258259461485518,0.463125059727734,1.30873099698832,-0.255458558571642,0.678425273862552,0.856459801808668,1.32551433801762,0.0642070973851291,0.527955073948111,0.0913454051031239,0.0370543811635588,0,0,0.39999600004,0,0,0,0,0.925791560806624,0.327986865648003,0.237745087494101,0,0,1.30873099698832,0.826999917300008,1.76799982320002,2.35699976430002,Wire
2.94031109147518,1.47965578382756,3.9287193777817,-0.0182523615105325,2.19581197065947,2.01061771957094,5.29351443092948,0.0423300692762174,3.30829512616377,2.86607512039493,7.28530443644996,0,0.0999990000099999,0.29999700003,0.0999990000099999,0.0999990000099999,0.0999990000099999,0,0.645783469876163,0.325972582707026,0.771257112683869,0,0,3.9287193777817,2.94699970530003,13.3559986644001,97.361990263801,Wire
3.32678662851471,1.23096239045001,3.06099704817011,0.834897170595603,3.01969302376286,1.46094875002352,8.74047759825336,0.12906869751874,1.51428556623766,2.62890815372104,3.05871551915657,0.999900009999,0,0.0999990000099999,0,0.0999990000099999,0,0.999900009999,0.0254200836662983,0.809296924317824,0.999900009999,0,0,3.06099704817011,4.00799959920004,97.361990263801,0,Gate
0.842628891007719,1.3101158793933,2.41659350719373,-0.215559809318481,0.916305621328825,0.839518883452365,2.14378214024383,0.0771342221065257,0.230629588709936,1.86403987909604,0.324561446981321,0,0,0.0999990000099999,0,0.0999990000099999,0,0,0.898569404396315,0.164541749544913,0.744892025062298,0,0,2.41659350719373,0.879999912000009,0,2.83999971600003,Gate
1.95489743805368,1.37377011050437,3.54508947785352,0.291468311702762,1.65911695633822,1.34677135827259,4.54015754388322,0.0550433217164605,1.42372239002737,2.27752232184372,2.44801832329153,0,0.0999990000099999,0.39999600004,0,0.19999800002,0,0.999900009999,0.414528690308939,0.200886372750387,0.784959203715098,0,0,3.54508947785352,1.94699980530002,2.83999971600003,2.30999976900002,Gate
