@RELATION data
@ATTRIBUTE 'Minimum Distance' NUMERIC
@ATTRIBUTE 'Maximum Distance' NUMERIC
@ATTRIBUTE 'Centroid Distance' NUMERIC
@ATTRIBUTE 'Horizontal Overlap' NUMERIC
@ATTRIBUTE 'Vertical Overlap' NUMERIC
@ATTRIBUTE 'Distance Ratio A' NUMERIC
@ATTRIBUTE 'Distance Ratio B' NUMERIC
@ATTRIBUTE 'Time Gap' NUMERIC
@ATTRIBUTE 'Minimum Endpoint to Endpoint Distance' NUMERIC
@ATTRIBUTE 'Minimum Endpoint to Any Point Distance' NUMERIC
@ATTRIBUTE 'Ratio Minimum Endpoint to Endpoint Distance to Overall Minimum Distance' NUMERIC
@ATTRIBUTE 'Ratio Minimum Endpoint to Any Point Distance to Overall Minimum Distance' NUMERIC
@ATTRIBUTE 'Part of Same Closed Path' NUMERIC
@ATTRIBUTE 'class' {Join,NoJoin,Ignore}

@DATA
0.851424712631896,0.912336795405827,0.884800782954807,-0.846264952403931,-0.078311792308359,0.970960639613283,0.922663574814521,38493.1506849315,0.853828598780819,0.853828598780819,0.999649502751756,0.999649502751756,0,NoJoin
0.715787404227008,0.767257834038757,0.742167114557291,-0.707595030013886,-0.0869472136147101,0.984886563619044,0.935063165761522,37795.2204779522,0.73790814801403,0.718223948730909,0.997566633213677,0.999642459571261,0,NoJoin
0.572858524616224,0.631576156130294,0.605911036742609,-0.563184410391909,-0.0896140955105913,1,0.949412044292246,37281.2718728127,0.576488962894514,0.575329221355075,0.999510423941789,0.999634843992497,0,NoJoin
0.0948222082083306,0.170983083459178,0.128995640291974,-0.0911502868447057,0.0233259065449377,1,1,394.960503949605,0.100460897055614,0.100460897055614,0.999289856139645,0.999289856139645,0,NoJoin
0.237555688503104,0.335184883214551,0.287743143150761,-0.237301944395879,0.0271766642600201,0.98627148482757,0.984779303654995,1212.87871212879,0.261243766477332,0.257885170417411,0.997380596769707,0.997737037132466,0,NoJoin
0.108815274436337,0.205821426441265,0.158889887364323,-0.108802274851602,0.0292127092981944,1,0.998487048246319,388.961103889611,0.160784878636159,0.132142663915165,0.994312932611843,0.99738441393119,0,NoJoin
0.905765103949591,0.979762496352832,0.944505939555552,-0.901498157587215,-0.0643122178629985,0.971048702214774,0.919275440343409,32831.7168283172,0.906400607450539,0.906400607450539,0.999836759718128,0.999836759718128,0,NoJoin
0.779242480391594,0.853026895470996,0.817044823333369,-0.772998488042938,-0.0697121277745878,0.983434645988702,0.931001004561638,32007.799220078,0.807819651576391,0.779790238319772,0.99702760072241,0.999844797021731,0,NoJoin
0.614926115650419,0.703848851573279,0.659196513496155,-0.608261104430732,-0.0658613700595055,1,0.948117602200799,31317.8682131787,0.618228390099255,0.615430442939545,0.99956163587665,0.999848318278442,0,NoJoin
0.0876251380796043,0.129994711727463,0.106340507599667,-0.0839160052704129,0.0166265037077867,1,0.999536777049918,637.936206379362,0.0882396772659658,0.0882396772659658,0.999848668260996,0.999848668260996,0,NoJoin
0.187253664185365,0.229055936895424,0.2100959843805,-0.187250473716433,0.0166265037077867,0.991743994052123,0.991284595473472,1754.82451754825,0.195623034558664,0.195623034558664,0.999207007899579,0.999207007899579,0,NoJoin
0.0820813916754716,0.125242848074957,0.103758117019649,-0.082008775541333,0.0227247044905154,1,1,620.937906209379,0.105001178775104,0.0909396414338449,0.997987852026949,0.999160113548081,0,NoJoin
0.8462664668627,0.902081450991972,0.874589734139514,-0.82783200253237,-0.137786648071944,0.984288712576482,0.940388439299534,61513.8486151385,0.858374135014213,0.858374135014213,0.9989496282383,0.9989496282383,0,NoJoin
0.742484370971529,0.802268629706187,0.770202521041106,-0.72259030435727,-0.128984416058945,0.992381442847563,0.947681034557845,60379.9620037996,0.76850601293731,0.754572351668611,0.997842949739794,0.998943378329795,0,NoJoin
0.646318137582038,0.695707514222143,0.669192965620782,-0.623243541460796,-0.131860950146349,1,0.954956424657183,59451.0548945105,0.660123670216476,0.658356876518898,0.998799224113061,0.998939964370938,0,NoJoin
0.0496097806415736,0.122151100811532,0.0939975338880506,0.0242016814582902,-0.0492015600267423,1,1,7428.25717428257,0.064925604046308,0.0549529747083547,0.998164415286513,0.999293832180935,0,NoJoin
0.169621841518238,0.223130416732662,0.197814798533574,0.031146927840685,-0.168897153323273,0.988981240137045,0.986558320304394,8250.17498250175,0.176577381598984,0.175848658820554,0.99912165471492,0.999203145140355,0,NoJoin
0.0712424641335347,0.150437042103471,0.104423379339623,0.023306890522971,-0.0711726558446773,1,0.997550085143865,362.963703629637,0.0855558821237373,0.0775817181006529,0.99828179173347,0.999182672325156,0,NoJoin
0.898216549288157,0.971380692824208,0.935957375713958,-0.890050814703454,-0.109134222920562,0.99984091726357,0.912124742033304,37507.2492750725,0.898666569027858,0.898666569027858,0.999853416210884,0.999853416210884,0,NoJoin
0.902269113700641,0.959105241478059,0.933993735044634,-0.901640376397419,-0.0114097254419672,0.999421507304303,0.911742126964949,29620.0379962004,0.923708270163623,0.902764636606335,0.99768600050493,0.999848726701855,0,NoJoin
0.896680295625494,0.955822993006191,0.926557858302599,-0.893800339079705,-0.029945061426469,1,0.914510340890571,28986.101389861,0.897807487923974,0.897224305700845,0.999783293271101,0.999843676300765,0,NoJoin
0.0675236792635221,0.106372569748835,0.0780978236247547,-0.0634340093772651,0.0241336180205654,1,1,312.968703129687,0.0708379260653698,0.0697931706789243,0.999588237348322,0.999686496959593,0,NoJoin
0.151629872547942,0.201428389050814,0.171857153712257,-0.151419931801447,0.0241335052443533,0.992248614971403,0.992146992186876,975.902409759024,0.166670376739008,0.156463351594531,0.998497785490173,0.999448956027018,0,NoJoin
0.0686120654921957,0.119463387123732,0.0938399276026531,-0.0684677111635588,0.023826786169048,1,0.999897583344544,279.97200279972,0.0959355274147426,0.0827103010743085,0.997335734660289,0.99857526247096,0,NoJoin
0.54077420782025,0.584641607549017,0.564314614181899,-0.536184721414762,-0.0331324589274757,0.97682054293213,0.957361764995467,17167.2832716728,0.558900698878834,0.548062068112677,0.998269701688065,0.999243895471837,0,NoJoin
0.460720943643378,0.507971984859746,0.487688642885718,-0.453232500776873,-0.040188447639368,0.983917066508079,0.964316922096901,16471.3528647135,0.491468040443457,0.478747052925871,0.99711772015835,0.998266956111656,0,NoJoin
0.367069152863872,0.41450383786152,0.395114589503815,-0.357542061977318,-0.0398817285640627,0.992351059668857,0.972682524578002,15943.4056594341,0.388051334165575,0.381628669988406,0.997983404986638,0.998569298696598,0,NoJoin
0.840066432945103,0.885143975857069,0.859324453044587,-0.82114997427308,-0.164946761792987,0.951172005445216,0.932224159837903,31777.8222177782,0.840371085818522,0.840371085818522,0.999873285927161,0.999873285927161,0,NoJoin
0.762180869094909,0.812905909194151,0.784506311038567,-0.738197753635191,-0.172002750504879,0.957716048073674,0.938637841702312,31081.8918108189,0.774872738912334,0.762464448535979,0.998780248204436,0.999874963298213,0,NoJoin
0.670026358964249,0.718765500962541,0.693798086120057,-0.642507314835636,-0.171696031429574,0.965576241941652,0.946438387436955,30553.9446055394,0.673782599497719,0.670290031139303,0.999565626678498,0.999876530405462,0,NoJoin
0.283500652574333,0.327955499284145,0.302624666572595,-0.259848572651781,-0.0970455899866666,1,1,14106.5893410659,0.287169139150517,0.283712166053121,0.999561797299897,0.999880503493468,0,NoJoin
0.0863159000012988,0.142482100034315,0.111676469827224,-0.085818799685979,0.011929138878556,1,1,742.925707429257,0.0863159000012988,0.0984165584524539,0.999900009999,0.998515916634664,0,NoJoin
0.235990816265007,0.292955033159586,0.264933703946876,-0.235465448441145,0.0123894916972365,0.987346088678444,0.983143502944871,2425.75742425757,0.257120893429714,0.247960319597333,0.997526212298394,0.998553945200373,0,NoJoin
0.123632174296388,0.181455568558354,0.153672790116263,-0.123577292651142,0.0227280822423146,1,0.995743553570767,1314.86851314869,0.170807823325067,0.144072518436332,0.994548298938382,0.997574156861778,0,NoJoin
0.637166213256747,0.686495511744825,0.665699980138025,-0.63504193539141,-0.0239000464829897,0.95414604155644,0.940644558480249,21686.8313168683,0.652343204919549,0.650872890323535,0.998267486050647,0.998425408250727,0,NoJoin
0.527997451187777,0.578294491333256,0.556439852157639,-0.523153779601407,-0.0369173945363269,0.965503447623908,0.951841253483444,20575.9424057594,0.567609587068829,0.542813528811531,0.995599905379055,0.998287305830551,0,NoJoin
0.376888039647225,0.425558162375756,0.404163501783154,-0.371572950004791,-0.0364570417176464,0.981677781021873,0.971923655670809,19013.098690131,0.391517732103467,0.387040556643367,0.99828092735258,0.998775863760595,0,NoJoin
0.857364195352174,0.904334571647873,0.882529668529557,-0.843344668352469,-0.136745190122191,0.932031851975279,0.918843292019207,55192.4807519248,0.859566568257673,0.859566568257673,0.999668276079887,0.999668276079887,0,NoJoin
0.751755624178578,0.802238093461927,0.77625059510288,-0.731456512562466,-0.149762538175529,0.942508620258498,0.929171810554999,54081.5918408159,0.777120076857683,0.753888162522889,0.997207802185016,0.999673100711437,0,NoJoin
0.602975946031565,0.649594657872663,0.627186402631088,-0.579875682965851,-0.149302185356848,0.957674193000281,0.948158571576844,52518.7481251875,0.605044093491531,0.605044093491531,0.999676410505371,0.999676410505371,0,NoJoin
0.211616900069818,0.250562809894217,0.23044229992817,-0.188750643344995,-0.0840478558259601,1,1,33001.699830017,0.215976174625119,0.21387220797985,0.999408005433591,0.999645406771836,0,NoJoin
0.0274258458488317,0.0647947461778842,0.0501260752223201,0.0127098466948081,-0.0269857362076304,1,1,1853.81461853815,0.0348567502679032,0.0274258458488317,0.999047423254572,0.999900009999,0,NoJoin
0.0792711772703201,0.117711761503879,0.0981548822150214,0.0101341936608636,-0.0786032703789803,0.994670455475785,0.994081082844427,11169.8830116988,0.0881446993427274,0.083278126163099,0.998888091638497,0.999442811960593,0,NoJoin
0.0325883136787318,0.0739527912047249,0.0480312032731177,0.0167635983289758,-0.0325762468246413,1,0.999407469450698,8948.10518948105,0.044849267501096,0.0364095601991785,0.998494857444605,0.999461656394891,0,NoJoin
0.515728713574255,0.555451497749403,0.540407118201216,-0.506664121580952,-0.0727185042368695,0.998069024256871,0.946898880758404,23769.6230376962,0.530079161363682,0.525271580667597,0.998342039562037,0.998863438192747,0,NoJoin
0.497972007004882,0.544175377946409,0.528824279469436,-0.495432161572589,-0.0266914806825305,1,0.948730857030087,21547.8452154785,0.532359566377206,0.512207150034363,0.996167615031608,0.998351552976479,0,NoJoin
0.500063662606436,0.53708219213464,0.522686481021298,-0.500034716912839,0.0206386006915609,0.999772152096615,0.949077047837921,12351.7648235176,0.514520090408583,0.503080984059079,0.998327877849168,0.99957146845755,0,NoJoin
0.42137620396343,0.456678274954872,0.437480704081091,-0.416681611118031,-0.0439673540801391,1,0.956715242395675,55567.4432556744,0.434924281043021,0.43228840671993,0.9984137947195,0.998702602155746,0,NoJoin
0.424341463433183,0.463901487710379,0.437673884803608,-0.422888883540746,0.0020596694741999,0.999674302278798,0.956403642421388,53345.6654334567,0.425323154946325,0.425323154946325,0.999792205520872,0.999792205520872,0,NoJoin
0.426078564111019,0.460874548068592,0.442547404021105,-0.42546453657469,-0.0106765604859455,0.999483601405791,0.956788122181045,44149.5850414958,0.439555081392224,0.439205847760658,0.998422395480058,0.998460631608367,0,NoJoin
0.94260256268121,0.980173807419451,0.964593364977936,-0.942262851816505,-0.00479179434383468,0.953793052181554,0.945833054315764,31203.8796120388,0.957002628891126,0.955286999451188,0.998405910191797,0.998583683479259,0,NoJoin
0.0592514689690949,0.115582510095808,0.0772159489436563,-0.0580899925464579,0.0303584143730662,1,1,286.971302869713,0.0592514689690949,0.0612987805007171,0.999900009999,0.999728026742827,0,NoJoin
0.177316441040444,0.232345962506636,0.201714754977172,-0.177251962870208,0.0226967609833459,0.992442511318465,0.990176773213058,1297.8702129787,0.199201286999534,0.182088917798328,0.99808264107204,0.999503128292232,0,NoJoin
0.086483285147004,0.152911304293317,0.124897975547561,-0.0864756112169623,0.0293214574404807,1,0.997717008209979,559.94400559944,0.140683631249521,0.108246409798311,0.995377105164702,0.998078993387418,0,NoJoin
0.825261014318849,0.8753470819708,0.84995312190407,-0.794967021501607,-0.196321429928525,0.950127791372733,0.939526699117504,114185.581441856,0.840431176457832,0.835490628217512,0.998703940324504,0.999093156438576,0,NoJoin
0.739042568529042,0.801896715869915,0.773802087209393,-0.704190669848362,-0.187450026577132,0.956639243860578,0.945965499790334,113447.655234477,0.781879863753072,0.753912013264628,0.996506899398103,0.998719596988682,0,NoJoin
0.626935995722252,0.682475302883356,0.655685068381322,-0.587609211544811,-0.18969673347139,0.965240507910172,0.95665482998404,112549.745025497,0.643046523069489,0.64132773378463,0.998609716362999,0.998747215649709,0,NoJoin
0.892608676506121,0.948604259153664,0.920334057655972,-0.772602836958017,-0.428185787859327,0.945102848942279,0.934557822701292,115785.421457854,0.894835142996576,0.894835142996576,0.999725217273463,0.999725217273463,0,NoJoin
0.815179111837858,0.886306118925011,0.850118623664246,-0.681826485304772,-0.419314384507934,0.950884623937512,0.940275087289945,115047.495250475,0.841047947216735,0.818208897136686,0.997860517965732,0.99966071161015,0,NoJoin
0.7173635948381,0.778671015496701,0.748548553233112,-0.565245027001221,-0.421561091402193,0.958290565208475,0.949766706040624,114149.585041496,0.723389877480499,0.721863083915567,0.999420450593518,0.999541906229131,0,NoJoin
0.193534495364788,0.274740541319558,0.233774252189897,0.00269530383383441,-0.192058539350831,1,1,1058.89411058894,0.220100752698929,0.215371564460649,0.997697708260242,0.998089040619819,0,NoJoin
0.106785550639324,0.177652028322675,0.135867798651849,-0.106287533553201,0.0196483263362835,1,0.997352983350711,231.976802319768,0.120878056416946,0.115132613614618,0.998263245642889,0.998929898710869,0,NoJoin
0.227141548145687,0.300517348260671,0.264804366633896,-0.226490749233559,0.0194016550101768,0.986190391726221,0.983579929339953,786.921307869213,0.257810668603645,0.23532959029338,0.996393735344094,0.998961492359041,0,NoJoin
0.0840343763682398,0.159404262336889,0.129073301812315,-0.0840307469885139,0.0297601928473924,1,1,171.982801719828,0.137505637480249,0.113944987570082,0.993701598847972,0.996423262823256,0,Join
0.763512139112548,0.835370564677326,0.80064793065706,-0.761355833801855,-0.0466955879173952,0.929015972561915,0.928547186420153,20152.9847015298,0.786558602532524,0.773691197354911,0.997415410455182,0.998801098678174,0,NoJoin
0.623210570549901,0.696680477591219,0.666458993708724,-0.61889583155681,-0.0523270249990753,0.942845308725752,0.940824326192365,19538.0461953805,0.668665701217757,0.646035136917575,0.994936478667047,0.997401477255279,0,NoJoin
0.500591260749323,0.577495098938942,0.538323236901719,-0.495678368688378,-0.052573696325182,0.955706941651911,0.953658390295458,19110.0889911009,0.52952389128891,0.509544826411285,0.996691926522087,0.998905023886597,0,NoJoin
0.719843044128975,0.798462795560988,0.752373336889133,-0.699747296648022,-0.155295731531977,0.933421806977931,0.932950797629919,49429.0570942906,0.727731577697593,0.727731577697593,0.999044132221977,0.999044132221977,0,NoJoin
0.586761022624059,0.668794594253674,0.623511959208137,-0.557287294402977,-0.160927168613657,0.946632227016308,0.944603127249214,48814.1185881412,0.616351446338816,0.594158072203761,0.996650279691147,0.999085653444723,0,NoJoin
0.470344420771698,0.55148931683517,0.501243687621404,-0.434069831534544,-0.161173839939764,0.958933692146717,0.956878224272434,48386.1613838616,0.48370716543388,0.477286766994743,0.998410767017762,0.999125749582849,0,NoJoin
0.102448457708509,0.148395068520353,0.125299510837513,-0.0168067555524973,-0.0869788222781849,1,1,29005.099490051,0.115151303368309,0.115962684843548,0.998423664698632,0.998329512742005,0,NoJoin
0.810489918285066,0.885168170437495,0.844294361813592,-0.80471289466813,-0.0725919325104342,0.924322524082015,0.913123117109094,211461.853814619,0.810489918285066,0.810489918285066,0.999900009999,0.999900009999,0,NoJoin
0.667090962683472,0.744656101832216,0.70872950130312,-0.662252892423084,-0.052327005571037,0.936315068905891,0.927425266290266,210846.915308469,0.689633171214574,0.667090962683472,0.997444108128045,0.999900009999,0,NoJoin
0.545537815889597,0.625131427712293,0.581137038565207,-0.539035429554652,-0.0622333946732186,0.948913568923983,0.939904150398999,210418.95810419,0.551251463659097,0.545537815889597,0.999267996922377,0.999900009999,0,NoJoin
0.1465187656605,0.204853756307298,0.17354010511573,-0.00706051176990863,-0.144567283845793,0.994896173481163,0.983337869345262,191037.896210379,0.151563264093682,0.1465187656605,0.999316201062365,0.999900009999,0,NoJoin
0.266633094793227,0.328927934703744,0.295160914779366,-0.0601638164187716,-0.253167427460375,0.981246484595647,0.969846757062717,161731.826817318,0.273232746895992,0.266633094793227,0.999146826965699,0.999900009999,0,NoJoin
0.806431844374475,0.876387290052971,0.836940866907605,-0.800129224643248,-0.0766202544894103,0.924726085327181,0.913521788668565,214018.598140186,0.806431844374475,0.806431844374475,0.999900009999,0.999900009999,0,NoJoin
0.663040425793175,0.735822423601559,0.701391977162889,-0.657669222398203,-0.0563553275500131,0.936729500414932,0.927835762997406,213403.659634037,0.685563492699107,0.663040425793175,0.997445104986183,0.999900009999,0,NoJoin
0.54164915429651,0.616213283392655,0.573845544548816,-0.534451759529771,-0.0662617166521947,0.949322212254301,0.940308913883027,212975.702429757,0.547338647391856,0.54164915429651,0.999270396249532,0.999900009999,0,NoJoin
0.149854937247857,0.197512971645819,0.172347442109709,-0.00247684174502716,-0.148595605824769,0.994511928507849,0.982958088375713,193594.640535946,0.155035075166942,0.149854937247857,0.999300744067608,0.999900009999,0,NoJoin
0.269089316815212,0.321036103323573,0.29293396073922,-0.0555801463938902,-0.257195749439351,0.980971268340859,0.969574738159834,164288.571142886,0.276204887525985,0.269089316815212,0.999088223312601,0.999900009999,0,NoJoin
